initials,es_ID,study_ID,species_ID,population_ID,family_ID,shared_trt_ID,cohort_ID,note_ID,data_source,data_url,fig_file_name,data_type,data_file_name,peer.reviewed,ref,title,pub_year,journal,thesis_chapter,doi,citation,phylum,class,order,family,genus,species,genus_species,habitat,taxonomic_group,reproduction_mode,life_stage_manip,life_stage_tested,brought_common_temp,mobility_life_stage_manip,time_common_temp,common_temp,exp_design,origin_hatching,latitude,longitude,elevation,season,year,body_length,body_mass,age_tested,sex,housing_temp,incubation_independent,metric,endpoint,acc_temp_low,acc_temp_high,acc_temp_var,is_acc_temp_fluctuating,acc_duration,ramping,set_time,n_test_temp,n_replicates_per_temp,n_animals_per_replicate,humidity,oxygen,salinity,pH,photoperiod,gravidity,starved,minor_concerns,major_concerns,notes_moderators,mean_HT_low,sd_HT_low,n_HT_low,mean_HT_high,sd_HT_high,n_HT_high,error_type,notes_es,exclude,n_trt,n_cohort,within_study_mean_low,within_study_mean_high,within_study_sd_low,within_study_sd_high,between_study_mean_low,between_study_mean_high,between_study_sd_low,between_study_sd_high,imputed,imputed_sd_low,imputed_sd_high,dARR,Var_dARR,precision,is_concern
PP,628,122,3,85,90,366,518,"The clones (populations) used were the same as in Alford_2010 (study_ID 3). We also considered the animals to be from the same ""family"" as in study_ID 3. Treatments were re-used in stepwise comparisons.",Tab3,NA,NA,published,NA,peer-reviewed,Alford_et_al_2012,Effect of latitude and acclimation on the lethal temperatures of the peach-potato aphid Myzus persicae,2012,Agricultural and Forest Entomology,NA,10.1111/j.1461-9563.2011.00553.x,"Alford, Lucy, Tim M. Blackburn, and Jeffrey S. Bale. ""Effect of latitude and acclimation on the lethal temperatures of the peach?potato aphid Myzus persicae."" Agricultural and Forest Entomology 14, no. 1 (2012): 69-79.",Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,Myzus persicae,terrestrial,terrestrial invertebrate,viviparous,embryo_and_juvenile,juvenile,no,mobile,NA,NA,C,lab,NA,NA,NA,NA,NA,NA,NA,1,unknown,20,no,LT50,death,20,25,0.5,constant,NA,0.1,0.002777778,8,6,10,NA,NA,NA,NA,16,NA,NA,Treatments were acclimated for different durations,Very short set_time at the test temperatures.,"Data for the UK-2 clones. Exposure through mother conditions (viviparous) for one generation. Geographical coordinates were not taken because too approximate. 20C was the housing temperature for multiple generations, hence why incubation_independent was taken as ""no"". Animals were brought to the test temperatures at a rate of 0.5C/min, maintained at the test temperature for 10 seconds, and brought back to the acclimation temperature. The survival was recorded 72h after the exposure to the test temperatures.",42,0.1,48,42.3,0.1,48,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,2,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.05999999999999943,8.000000000000004e-4,35.35533905932737,yes
PP,629,122,3,86,91,367,519,"The clones (populations) used were the same as in Alford_2010 (study_ID 3). We also considered the animals to be from the same ""family"" as in study_ID 3. Treatments were re-used in stepwise comparisons.",Tab3,NA,NA,published,NA,peer-reviewed,Alford_et_al_2012,Effect of latitude and acclimation on the lethal temperatures of the peach-potato aphid Myzus persicae,2012,Agricultural and Forest Entomology,NA,10.1111/j.1461-9563.2011.00553.x,"Alford, Lucy, Tim M. Blackburn, and Jeffrey S. Bale. ""Effect of latitude and acclimation on the lethal temperatures of the peach?potato aphid Myzus persicae."" Agricultural and Forest Entomology 14, no. 1 (2012): 69-79.",Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,Myzus persicae,terrestrial,terrestrial invertebrate,viviparous,embryo_and_juvenile,juvenile,no,mobile,NA,NA,C,lab,NA,NA,NA,NA,NA,NA,NA,1,unknown,20,no,LT50,death,10,20,0.5,constant,NA,0.1,0.002777778,8,6,10,NA,NA,NA,NA,16,NA,NA,Treatments were acclimated for different durations,Very short set_time at the test temperatures.,"Data for the UK-3 clones. Exposure through mother conditions (viviparous) for one generation. Geographical coordinates were not taken because too approximate. 20C was the housing temperature for multiple generations, hence why incubation_independent was taken as ""no"". Animals were brought to the test temperatures at a rate of 0.5C/min, maintained at the test temperature for 10 seconds, and brought back to the acclimation temperature. The survival was recorded 72h after the exposure to the test temperatures.",42,0.1,48,41.8,0.1,48,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,2,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,-0.020000000000000285,2.000000000000001e-4,70.71067811865474,yes
PP,630,122,3,86,91,367,520,"The clones (populations) used were the same as in Alford_2010 (study_ID 3). We also considered the animals to be from the same ""family"" as in study_ID 3. Treatments were re-used in stepwise comparisons.",Tab3,NA,NA,published,NA,peer-reviewed,Alford_et_al_2012,Effect of latitude and acclimation on the lethal temperatures of the peach-potato aphid Myzus persicae,2012,Agricultural and Forest Entomology,NA,10.1111/j.1461-9563.2011.00553.x,"Alford, Lucy, Tim M. Blackburn, and Jeffrey S. Bale. ""Effect of latitude and acclimation on the lethal temperatures of the peach?potato aphid Myzus persicae."" Agricultural and Forest Entomology 14, no. 1 (2012): 69-79.",Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,Myzus persicae,terrestrial,terrestrial invertebrate,viviparous,embryo_and_juvenile,juvenile,no,mobile,NA,NA,C,lab,NA,NA,NA,NA,NA,NA,NA,1,unknown,20,no,LT50,death,20,25,0.5,constant,NA,0.1,0.002777778,8,6,10,NA,NA,NA,NA,16,NA,NA,Treatments were acclimated for different durations,Very short set_time at the test temperatures.,"Data for the UK-3 clones. Exposure through mother conditions (viviparous) for one generation. Geographical coordinates were not taken because too approximate. 20C was the housing temperature for multiple generations, hence why incubation_independent was taken as ""no"". Animals were brought to the test temperatures at a rate of 0.5C/min, maintained at the test temperature for 10 seconds, and brought back to the acclimation temperature. The survival was recorded 72h after the exposure to the test temperatures.",41.8,0.1,48,42.2,0.1,48,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,2,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.08000000000000114,8.000000000000004e-4,35.35533905932737,yes
PP,631,122,3,87,92,368,521,"The clones (populations) used were the same as in Alford_2010 (study_ID 3). We also considered the animals to be from the same ""family"" as in study_ID 3. Treatments were re-used in stepwise comparisons.",Tab3,NA,NA,published,NA,peer-reviewed,Alford_et_al_2012,Effect of latitude and acclimation on the lethal temperatures of the peach-potato aphid Myzus persicae,2012,Agricultural and Forest Entomology,NA,10.1111/j.1461-9563.2011.00553.x,"Alford, Lucy, Tim M. Blackburn, and Jeffrey S. Bale. ""Effect of latitude and acclimation on the lethal temperatures of the peach?potato aphid Myzus persicae."" Agricultural and Forest Entomology 14, no. 1 (2012): 69-79.",Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,Myzus persicae,terrestrial,terrestrial invertebrate,viviparous,embryo_and_juvenile,juvenile,no,mobile,NA,NA,C,lab,NA,NA,NA,NA,NA,NA,NA,1,unknown,20,no,LT50,death,10,20,0.5,constant,NA,0.1,0.002777778,8,6,10,NA,NA,NA,NA,16,NA,NA,Treatments were acclimated for different durations,Very short set_time at the test temperatures.,"Data for the Swed-1 clones. Exposure through mother conditions (viviparous) for one generation. Geographical coordinates were not taken because too approximate. 20C was the housing temperature for multiple generations, hence why incubation_independent was taken as ""no"". Animals were brought to the test temperatures at a rate of 0.5C/min, maintained at the test temperature for 10 seconds, and brought back to the acclimation temperature. The survival was recorded 72h after the exposure to the test temperatures.",41.9,0.1,48,41.8,0.1,48,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,2,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,-0.010000000000000142,2.000000000000001e-4,70.71067811865474,yes
PP,632,122,3,87,92,368,522,"The clones (populations) used were the same as in Alford_2010 (study_ID 3). We also considered the animals to be from the same ""family"" as in study_ID 3. Treatments were re-used in stepwise comparisons.",Tab3,NA,NA,published,NA,peer-reviewed,Alford_et_al_2012,Effect of latitude and acclimation on the lethal temperatures of the peach-potato aphid Myzus persicae,2012,Agricultural and Forest Entomology,NA,10.1111/j.1461-9563.2011.00553.x,"Alford, Lucy, Tim M. Blackburn, and Jeffrey S. Bale. ""Effect of latitude and acclimation on the lethal temperatures of the peach?potato aphid Myzus persicae."" Agricultural and Forest Entomology 14, no. 1 (2012): 69-79.",Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,Myzus persicae,terrestrial,terrestrial invertebrate,viviparous,embryo_and_juvenile,juvenile,no,mobile,NA,NA,C,lab,NA,NA,NA,NA,NA,NA,NA,1,unknown,20,no,LT50,death,20,25,0.5,constant,NA,0.1,0.002777778,8,6,10,NA,NA,NA,NA,16,NA,NA,Treatments were acclimated for different durations,Very short set_time at the test temperatures.,"Data for the Swed-1 clones. Exposure through mother conditions (viviparous) for one generation. Geographical coordinates were not taken because too approximate. 20C was the housing temperature for multiple generations, hence why incubation_independent was taken as ""no"". Animals were brought to the test temperatures at a rate of 0.5C/min, maintained at the test temperature for 10 seconds, and brought back to the acclimation temperature. The survival was recorded 72h after the exposure to the test temperatures.",41.8,0.1,48,41.9,0.1,48,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,2,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.020000000000000285,8.000000000000004e-4,35.35533905932737,yes
PP,633,122,3,88,93,369,523,"The clones (populations) used were the same as in Alford_2010 (study_ID 3). We also considered the animals to be from the same ""family"" as in study_ID 3. Treatments were re-used in stepwise comparisons.",Tab3,NA,NA,published,NA,peer-reviewed,Alford_et_al_2012,Effect of latitude and acclimation on the lethal temperatures of the peach-potato aphid Myzus persicae,2012,Agricultural and Forest Entomology,NA,10.1111/j.1461-9563.2011.00553.x,"Alford, Lucy, Tim M. Blackburn, and Jeffrey S. Bale. ""Effect of latitude and acclimation on the lethal temperatures of the peach?potato aphid Myzus persicae."" Agricultural and Forest Entomology 14, no. 1 (2012): 69-79.",Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,Myzus persicae,terrestrial,terrestrial invertebrate,viviparous,embryo_and_juvenile,juvenile,no,mobile,NA,NA,C,lab,NA,NA,NA,NA,NA,NA,NA,1,unknown,20,no,LT50,death,10,20,0.5,constant,NA,0.1,0.002777778,8,6,10,NA,NA,NA,NA,16,NA,NA,Treatments were acclimated for different durations,Very short set_time at the test temperatures.,"Data for the Swed-2 clones. Exposure through mother conditions (viviparous) for one generation. Geographical coordinates were not taken because too approximate. 20C was the housing temperature for multiple generations, hence why incubation_independent was taken as ""no"". Animals were brought to the test temperatures at a rate of 0.5C/min, maintained at the test temperature for 10 seconds, and brought back to the acclimation temperature. The survival was recorded 72h after the exposure to the test temperatures.",41.9,0.1,48,41.9,0.1,48,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,2,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0,2.000000000000001e-4,70.71067811865474,yes
PP,634,122,3,88,93,369,524,"The clones (populations) used were the same as in Alford_2010 (study_ID 3). We also considered the animals to be from the same ""family"" as in study_ID 3. Treatments were re-used in stepwise comparisons.",Tab3,NA,NA,published,NA,peer-reviewed,Alford_et_al_2012,Effect of latitude and acclimation on the lethal temperatures of the peach-potato aphid Myzus persicae,2012,Agricultural and Forest Entomology,NA,10.1111/j.1461-9563.2011.00553.x,"Alford, Lucy, Tim M. Blackburn, and Jeffrey S. Bale. ""Effect of latitude and acclimation on the lethal temperatures of the peach?potato aphid Myzus persicae."" Agricultural and Forest Entomology 14, no. 1 (2012): 69-79.",Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,Myzus persicae,terrestrial,terrestrial invertebrate,viviparous,embryo_and_juvenile,juvenile,no,mobile,NA,NA,C,lab,NA,NA,NA,NA,NA,NA,NA,1,unknown,20,no,LT50,death,20,25,0.5,constant,NA,0.1,0.002777778,8,6,10,NA,NA,NA,NA,16,NA,NA,Treatments were acclimated for different durations,Very short set_time at the test temperatures.,"Data for the Swed-2 clones. Exposure through mother conditions (viviparous) for one generation. Geographical coordinates were not taken because too approximate. 20C was the housing temperature for multiple generations, hence why incubation_independent was taken as ""no"". Animals were brought to the test temperatures at a rate of 0.5C/min, maintained at the test temperature for 10 seconds, and brought back to the acclimation temperature. The survival was recorded 72h after the exposure to the test temperatures.",41.9,0.1,48,42.1,0.1,48,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,2,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.04000000000000057,8.000000000000004e-4,35.35533905932737,yes
PP,635,122,3,89,94,370,525,"The clones (populations) used were the same as in Alford_2010 (study_ID 3). We also considered the animals to be from the same ""family"" as in study_ID 3. Treatments were re-used in stepwise comparisons.",Tab3,NA,NA,published,NA,peer-reviewed,Alford_et_al_2012,Effect of latitude and acclimation on the lethal temperatures of the peach-potato aphid Myzus persicae,2012,Agricultural and Forest Entomology,NA,10.1111/j.1461-9563.2011.00553.x,"Alford, Lucy, Tim M. Blackburn, and Jeffrey S. Bale. ""Effect of latitude and acclimation on the lethal temperatures of the peach?potato aphid Myzus persicae."" Agricultural and Forest Entomology 14, no. 1 (2012): 69-79.",Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,Myzus persicae,terrestrial,terrestrial invertebrate,viviparous,embryo_and_juvenile,juvenile,no,mobile,NA,NA,C,lab,NA,NA,NA,NA,NA,NA,NA,1,unknown,20,no,LT50,death,10,20,0.5,constant,NA,0.1,0.002777778,8,6,10,NA,NA,NA,NA,16,NA,NA,Treatments were acclimated for different durations,Very short set_time at the test temperatures.,"Data for the Swed-2 clones. Exposure through mother conditions (viviparous) for one generation. Geographical coordinates were not taken because too approximate. 20C was the housing temperature for multiple generations, hence why incubation_independent was taken as ""no"". Animals were brought to the test temperatures at a rate of 0.5C/min, maintained at the test temperature for 10 seconds, and brought back to the acclimation temperature. The survival was recorded 72h after the exposure to the test temperatures.",41.9,0.1,48,41.6,0.1,48,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,2,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,-0.029999999999999714,2.000000000000001e-4,70.71067811865474,yes
PP,636,122,3,89,94,370,526,"The clones (populations) used were the same as in Alford_2010 (study_ID 3). We also considered the animals to be from the same ""family"" as in study_ID 3. Treatments were re-used in stepwise comparisons.",Tab3,NA,NA,published,NA,peer-reviewed,Alford_et_al_2012,Effect of latitude and acclimation on the lethal temperatures of the peach-potato aphid Myzus persicae,2012,Agricultural and Forest Entomology,NA,10.1111/j.1461-9563.2011.00553.x,"Alford, Lucy, Tim M. Blackburn, and Jeffrey S. Bale. ""Effect of latitude and acclimation on the lethal temperatures of the peach?potato aphid Myzus persicae."" Agricultural and Forest Entomology 14, no. 1 (2012): 69-79.",Arthropoda,Insecta,Hemiptera,Aphididae,Myzus,persicae,Myzus persicae,terrestrial,terrestrial invertebrate,viviparous,embryo_and_juvenile,juvenile,no,mobile,NA,NA,C,lab,NA,NA,NA,NA,NA,NA,NA,1,unknown,20,no,LT50,death,20,25,0.5,constant,NA,0.1,0.002777778,8,6,10,NA,NA,NA,NA,16,NA,NA,Treatments were acclimated for different durations,Very short set_time at the test temperatures.,"Data for the Swed-2 clones. Exposure through mother conditions (viviparous) for one generation. Geographical coordinates were not taken because too approximate. 20C was the housing temperature for multiple generations, hence why incubation_independent was taken as ""no"". Animals were brought to the test temperatures at a rate of 0.5C/min, maintained at the test temperature for 10 seconds, and brought back to the acclimation temperature. The survival was recorded 72h after the exposure to the test temperatures.",41.6,0.1,48,41.8,0.1,48,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,2,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.03999999999999915,8.000000000000004e-4,35.35533905932737,yes
PP,637,123,148,125,128,371,527,NA,Tab1,NA,NA,published,NA,peer-reviewed,Archambault_et_al_2014a,Survival and behaviour of juvenile unionid mussels exposed to thermal stress and dewatering in the presence of a sediment temperature gradient,2014,Freshwater Biology,NA,10.1111/fwb.12290,"Archambault, Jennifer M., W. Gregory Cope, and Thomas J. Kwak. ""Survival and behaviour of juvenile unionid mussels exposed to thermal stress and dewatering in the presence of a sediment temperature gradient."" Freshwater Biology 59, no. 3 (2014): 601-613.",Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,abrupta,Lampsilis abrupta,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,immobile,NA,NA,A,lab,NA,NA,NA,NA,NA,7.58,NA,442.25,unknown,19.3,yes,LT50,death,22,27,1,fluctuating,1,NA,96,5,3,7,NA,7.27,NA,8.3,14,NA,NA,NA,NA,"Mobility was taken as ""immobile"" because the mobility of mussels is quite limited. Age was taken as the mean of the range presented (12 - 17 months). Acc_duration was taken as 1 day because authors used ""a standard minimum 24-h acclimation period once the target temperature was attained"".",31.9,0.7142857,15,33.3,0.7142857,15,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.2799999999999997,0.04081632489795921,4.949747567300784,no
PP,638,123,149,126,129,372,528,NA,Tab1,NA,NA,published,NA,peer-reviewed,Archambault_et_al_2014a,Survival and behaviour of juvenile unionid mussels exposed to thermal stress and dewatering in the presence of a sediment temperature gradient,2014,Freshwater Biology,NA,10.1111/fwb.12290,"Archambault, Jennifer M., W. Gregory Cope, and Thomas J. Kwak. ""Survival and behaviour of juvenile unionid mussels exposed to thermal stress and dewatering in the presence of a sediment temperature gradient."" Freshwater Biology 59, no. 3 (2014): 601-613.",Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,radiata,Lampsilis radiata,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,immobile,NA,NA,A,lab,NA,NA,NA,NA,NA,4.78,NA,442.25,unknown,19.3,yes,LT50,death,22,27,1,fluctuating,1,NA,96,5,3,7,NA,7.27,NA,8.3,14,NA,NA,NA,NA,"Mobility was taken as ""immobile"" because the mobility of mussels is quite limited. Age was taken as the mean of the range presented (12 - 17 months). Acc_duration was taken as 1 day because authors used ""a standard minimum 24-h acclimation period once the target temperature was attained"".",29.9,0.4081633,15,31,0.6122449,15,se,Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD.,no,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.22000000000000028,0.021657643881716003,6.7950772103607004,no
PP,639,124,148,125,128,373,529,L. abrupta individuals were considered the same population and family as in Archambault_et_al_2014a (study_ID 123).,Tab1,NA,NA,published,NA,peer-reviewed,Archambault_et_al_2014b,Influence of sediment presence on freshwater mussel thermal tolerance,2014,Freshwater Science,NA,10.1086/674141,"Archambault, Jennifer M., W. Gregory Cope, and Thomas J. Kwak. ""Influence of sediment presence on freshwater mussel thermal tolerance."" Freshwater Science 33, no. 1 (2014): 56-65.",Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,abrupta,Lampsilis abrupta,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,immobile,NA,NA,A,lab,NA,NA,NA,NA,NA,0.23,NA,7,unknown,18,yes,LT50,death,22,27,1,fluctuating,1,NA,96,5,3,NA,NA,7.52,NA,8.13,14,NA,NA,NA,NA,"Animals in the ""water-only"" condition. Mobility was taken as ""immobile"" because the mobility of mussels is quite limited. Age_tested was taken as 7 days although authors indicate that animals ""were <1 wk"" old. Acc_duration was taken as 1 day because authors used ""a standard 24-h holding period once the target temperature was attained"".",34.8,0.6122449,15,34.9,0.3061224,15,se,"Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD. We did not include data on glochidia because the animals were only acclimated for 2 hours, which did not fit our inclusion criteria (>24 hour acclimation).",no,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.020000000000000285,0.018742189654310803,7.304488940764306,no
PP,640,124,148,125,128,374,530,L. abrupta individuals were considered the same population and family as in Archambault_et_al_2014a (study_ID 123).,Tab1,NA,NA,published,NA,peer-reviewed,Archambault_et_al_2014b,Influence of sediment presence on freshwater mussel thermal tolerance,2014,Freshwater Science,NA,10.1086/674141,"Archambault, Jennifer M., W. Gregory Cope, and Thomas J. Kwak. ""Influence of sediment presence on freshwater mussel thermal tolerance."" Freshwater Science 33, no. 1 (2014): 56-65.",Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,abrupta,Lampsilis abrupta,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,immobile,NA,NA,A,lab,NA,NA,NA,NA,NA,4.93,NA,122,unknown,18,yes,LT50,death,22,27,1,fluctuating,1,NA,96,5,3,NA,NA,7.52,NA,8.13,14,NA,NA,NA,NA,"Animals in the ""dewatered"" condition. Age_tested was taken as the mean of the range presented (3 to 5 months old).  Mobility was taken as ""immobile"" because the mobility of mussels is quite limited. Acc_duration was taken as 1 day because authors used ""a standard 24-h holding period once the target temperature was attained"".",35.1,0.4081633,15,35,0.4591837,15,se,"Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD. We did not include data on glochidia because the animals were only acclimated for 2 hours, which did not fit our inclusion criteria (>24 hour acclimation).",no,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,-0.020000000000000285,0.015097877992503202,8.138456457658382,no
PP,641,124,150,127,130,375,531,NA,Tab1,NA,NA,published,NA,peer-reviewed,Archambault_et_al_2014b,Influence of sediment presence on freshwater mussel thermal tolerance,2014,Freshwater Science,NA,10.1086/674141,"Archambault, Jennifer M., W. Gregory Cope, and Thomas J. Kwak. ""Influence of sediment presence on freshwater mussel thermal tolerance."" Freshwater Science 33, no. 1 (2014): 56-65.",Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,cariosa,Lampsilis cariosa,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,immobile,NA,NA,A,lab,NA,NA,NA,NA,NA,0.59,NA,35,unknown,18,yes,LT50,death,22,27,1,fluctuating,1,NA,96,5,3,NA,NA,7.52,NA,8.13,14,NA,NA,NA,NA,"Animals in the ""water-only"" condition.  Mobility was taken as ""immobile"" because the mobility of mussels is quite limited. Age_tested was taken as the mean of the range presented (4 to 6 weeks old). Acc_duration was taken as 1 day because authors used ""a standard 24-h holding period once the target temperature was attained"".",36.8,0.5612245,15,35.5,0.255102,15,se,"Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD. We did not include data on glochidia because the animals were only acclimated for 2 hours, which did not fit our inclusion criteria (>24 hour acclimation).",no,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,-0.25999999999999945,0.015201998792170003,8.110537808296119,no
PP,642,124,150,127,130,376,532,NA,Tab1,NA,NA,published,NA,peer-reviewed,Archambault_et_al_2014b,Influence of sediment presence on freshwater mussel thermal tolerance,2014,Freshwater Science,NA,10.1086/674141,"Archambault, Jennifer M., W. Gregory Cope, and Thomas J. Kwak. ""Influence of sediment presence on freshwater mussel thermal tolerance."" Freshwater Science 33, no. 1 (2014): 56-65.",Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,cariosa,Lampsilis cariosa,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,immobile,NA,NA,A,lab,NA,NA,NA,NA,NA,3.09,NA,122,unknown,18,yes,LT50,death,22,27,1,fluctuating,1,NA,96,5,3,NA,NA,7.52,NA,8.13,14,NA,NA,NA,NA,"Animals in the ""dewatered"" condition. Age_tested was taken as the mean of the range presented (3 to 5 months old).  Mobility was taken as ""immobile"" because the mobility of mussels is quite limited. Acc_duration was taken as 1 day because authors used ""a standard 24-h holding period once the target temperature was attained"".",35.1,0.6122449,15,35.5,0.3571429,15,se,"Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD. We did not include data on glochidia because the animals were only acclimated for 2 hours, which did not fit our inclusion criteria (>24 hour acclimation).",no,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,0.07999999999999971,0.0200957947438568,7.0541941248777436,no
PP,643,124,112,128,131,377,533,NA,Tab1,NA,NA,published,NA,peer-reviewed,Archambault_et_al_2014b,Influence of sediment presence on freshwater mussel thermal tolerance,2014,Freshwater Science,NA,10.1086/674141,"Archambault, Jennifer M., W. Gregory Cope, and Thomas J. Kwak. ""Influence of sediment presence on freshwater mussel thermal tolerance."" Freshwater Science 33, no. 1 (2014): 56-65.",Mollusca,Bivalvia,Unionida,Unionidae,Lampsilis,siliquoidea,Lampsilis siliquoidea,aquatic,aquatic invertebrate,viviparous,juvenile,juvenile,no,immobile,NA,NA,A,lab,NA,NA,NA,NA,NA,4,NA,122,unknown,18,yes,LT50,death,22,27,1,fluctuating,1,NA,96,5,3,NA,NA,7.52,NA,8.13,14,NA,NA,NA,NA,"Animals in the ""dewatered"" condition. Age_tested was taken as the mean of the range presented (3 to 5 months old).  Mobility was taken as ""immobile"" because the mobility of mussels is quite limited. Acc_duration was taken as 1 day because authors used ""a standard 24-h holding period once the target temperature was attained"".",35.4,0.6632653,15,35.3,0.2040816,15,se,"Data taken from table. Sample sizes were taken as the number of test temperatures * the number of replicate test temperatures. Confidence intervals were converted to SD by dividing the confidence intervals by 1.96. SE is reported instead of SD. We did not include data on glochidia because the animals were only acclimated for 2 hours, which did not fit our inclusion criteria (>24 hour acclimation).",no,1,1,NA,NA,NA,NA,NA,NA,NA,NA,no,NA,NA,-0.020000000000000285,0.019262806305706003,7.205103456978911,no
